PID,Arrival,Burst,Start,End,Turnaround,Waiting
244,79.7,0.32821440388995066,79.836198762664,80.16441316655394,0.4,0.1
245,80.3,0.266702156176271,80.2518585354955,80.51856069167177,0.3,-0.0
246,80.7,0.023021272591971183,80.65748033701992,80.6805016096119,0.0,0.0
247,81.9,0.7743297138501737,81.88936986324246,82.77332206765219,0.9,0.1
248,82.1,1.0110075439870592,92.64770962807941,96.9138715157226,14.9,13.8
249,82.1,0.029094519795716832,82.12400656647414,82.15310108626986,0.0,0.0
250,82.4,0.08052797076382442,82.38390307639622,82.46443104716005,0.1,0.0
251,82.5,0.3452246314673298,82.77332206765219,83.11854669911952,0.6,0.3
252,82.5,1.3090911420225162,116.26806922415497,117.57716036617748,35.1,33.8
253,83.0,0.7445394802582531,83.11854669911952,84.59650869697047,1.6,0.9
254,83.3,0.06278873581147863,83.29672452894937,83.35951326476085,0.1,0.0
255,83.5,0.15226281565012229,83.46536994322923,83.61763275887935,0.2,-0.0
256,83.6,0.2613986568531685,83.61763275887935,83.87903141573253,0.3,0.0
257,83.7,0.25697230927792464,83.87903141573253,84.13600372501045,0.4,0.1
258,84.0,0.5166181742276684,84.95532858767893,85.51439425717787,1.5,1.0
259,84.2,0.8322177564308899,87.28790462776533,88.23043301979523,4.0,3.2
260,84.2,0.3588198907084539,84.59650869697047,84.95532858767893,0.7,0.4
261,84.8,1.080901758396353,103.2318796980017,104.31278145639806,19.5,18.5
262,84.8,1.0553856786316327,97.39069154735593,101.10091861957093,16.3,15.2
263,85.0,1.0603702464481388,101.10091861957093,102.16128886601908,17.2,16.1
264,85.0,0.601053860562931,85.97628782654121,86.57734168710414,1.6,1.0
265,85.1,0.4618935693633372,85.51439425717787,85.97628782654121,0.9,0.4
266,85.2,1.1056673162985082,104.31278145639806,105.41844877269656,20.2,19.1
267,85.3,0.04244749527126307,85.26091289120316,85.30336038647442,0.0,-0.0
268,86.4,0.19092173386722933,86.57734168710414,86.76826342097137,0.4,0.2
269,86.5,0.36530703307665996,86.92259759468867,87.28790462776533,0.8,0.4
270,86.7,0.1543341737172971,86.76826342097137,86.92259759468867,0.3,0.1
271,87.3,0.05256895620165069,87.33080049602675,87.38336945222841,0.1,0.0
272,87.4,0.05774167939735128,87.38336945222841,87.44111113162576,0.1,0.0
273,88.1,0.22862376373915252,88.23043301979523,88.47247506450363,0.3,0.1
274,88.1,0.40404051423199155,88.47247506450363,88.97882446943751,0.8,0.4
275,88.3,0.013418280969244939,88.31809134758544,88.33150962855468,0.0,0.0
276,88.6,0.3969768087228691,89.19259588648629,89.58957269520916,0.9,0.6
277,88.7,0.10230889070189259,88.66803419961701,88.7703430903189,0.1,-0.0
278,88.9,0.21377141704878022,88.97882446943751,89.19259588648629,0.3,0.1
279,91.2,0.14880935418153268,91.22039975799595,91.36920911217749,0.1,0.0
280,91.5,1.1075160384688705,105.41844877269656,106.52596481116544,15.0,13.9
281,92.8,0.4786065271214776,92.80123427747894,93.27984080460041,0.5,-0.0
282,93.3,0.1971048630847484,93.27984080460041,93.47694566768516,0.2,0.0
283,93.4,0.757742643843939,93.77224157582552,95.21332553073245,1.9,1.1
284,93.4,0.29529590814036255,93.47694566768516,93.77224157582552,0.4,0.1
285,93.9,0.41206034483295917,93.87869241619345,94.29075276102641,0.4,0.0
286,94.6,0.2712809662300174,94.55421268795055,94.82549365418058,0.3,0.0
287,94.7,0.6723407449534132,95.21332553073245,95.88566627568586,1.2,0.6
288,95.2,1.7154441156703728,142.06925649050933,143.7847006061797,48.6,46.8
289,95.2,1.6070653475937724,135.48172767738873,137.0887930249825,41.8,40.2
290,95.7,1.7065298687916877,140.36272662171766,142.06925649050933,46.3,44.6
291,96.1,0.1707223454492102,96.12050094474193,96.29122329019114,0.2,-0.0
292,96.3,1.5495429229391682,129.21316474581013,130.7627076687493,34.4,32.9
